Date,closing_price,High,Low,Open,Volume,wikipedia_sentiment,tomorrow_price,sentiment_score_y,lag_1,30_MA,RSI_14,26_EMA,12_EMA,MACD,MACD_signal,MACD_histogram,30_STD,Bollinger_upper,Bollinger_lower,composite_sentiment,sentiment_7day,sentiment_30day,sentiment_7day_volatility,sentiment_30day_volatility,target,price_change_percentage,price_volatility_7day,price_volatility_30day,sentiment_momentum,sentiment_7day_x_RSI_14,sentiment_30day_x_MACD
2019-02-22,4005.526611328125,4006.538330078125,3950.81640625,3952.406494140625,7826525254,-0.1,4142.52685546875,0.974,3954.1181640625,,78.85591642940776,3689.454920301204,3813.8093506377418,124.35443033653792,85.29991011460542,39.05452022193249,,,,0.437,-0.24145872944763733,0.10445296312888463,0.12026671412027247,,1,0.013001242029855642,156.16669167857393,0.0,-0.345911692576522,-19.040449390473867,12.989188726855847
2019-02-23,4142.52685546875,4166.2861328125,3968.726806640625,3998.916259765625,8922258316,-0.1,3810.427490234375,0.974,4005.526611328125,,82.75177030635545,3723.015804387689,3864.381274457897,141.36547007020818,96.51302210572598,44.8524479644822,,,,0.437,-0.17820158659049445,0.10445296312888463,0.10367156012389703,,0,0.03420280463327128,141.46895954131176,0.0,-0.2826545497193791,-14.746496761764709,14.7660422329409
2019-02-24,3810.427490234375,4210.6416015625,3793.708984375,4145.4580078125,10794227451,-0.1,3882.6962890625,0.974,4142.52685546875,,55.82185983656709,3729.490744080036,3856.080692269663,126.58994818962674,102.52840732250614,24.0615408671206,,,,0.437,-0.12017142857142857,0.10445296312888463,0.07795720100165206,,1,-0.0801683071277992,100.8901738919701,0.0,-0.2246243917003132,-6.708192642074319,13.222695190738499
2019-02-25,3882.6962890625,3913.707275390625,3807.00244140625,3807.00244140625,9318796067,-0.1,3854.35791015625,0.974,3810.427490234375,,61.017373784135934,3740.839302967626,3860.175399468561,119.33609650093469,105.88994515819184,13.446151342742825,,,,0.437,0.01912142857142856,0.10445296312888463,0.10430426301873173,,0,0.018966060635805415,104.44526302483668,0.0,-0.08533153455745607,1.1667393544295128,12.465008887757149
2019-02-26,3854.35791015625,3891.578857421875,3837.986328125,3878.697265625,7931218996,-0.1,3851.04736328125,0.974,3882.6962890625,,59.24283946996741,3749.2480886853023,3859.280401112821,110.03231242751872,106.71841861205723,3.3138938154614834,,,,0.437,0.1584142857142857,0.10445296312888463,0.16355284931652797,,0,-0.0072986339379875805,112.402911124646,0.0,0.05396132258540107,9.38491209832098,11.493201072977527
2019-02-27,3851.04736328125,3888.802490234375,3787.058837890625,3857.479736328125,8301309684,-0.1,3854.785400390625,0.9972,3854.35791015625,,60.2492513569049,3756.7887756924097,3858.013779907964,101.22500421555424,105.61973573275664,-4.394731517202402,,,,0.4486,0.2993642857142857,0.10445296312888463,0.22102846581018745,,1,-0.0008589100836423868,115.42077803615098,0.0,0.19491132258540106,18.036474097280294,10.573251633048478
2019-02-28,3854.785400390625,3906.058349609375,3845.8212890625,3848.261962890625,8399767798,-0.1,3859.583740234375,0.9972,3851.04736328125,,61.25582943703122,3764.047784929314,3857.5171061360656,93.46932120675136,103.1896528275556,-9.720331620804217,,,,0.4486,0.4403142857142857,0.10445296312888463,0.2559655860803168,,1,0.0009706546704712661,117.85145529778578,0.0,0.3358613225854011,26.971816784402517,9.763147561690674
2019-03-01,3859.583740234375,3907.79541015625,3851.6923828125,3853.757080078125,7661247975,-0.1,3864.4150390625,0.9972,3854.785400390625,3708.359326171875,61.28764051064647,3771.124522359319,3857.835049843498,86.71052748417924,99.89382775888032,-13.183300274701082,203.18286246651212,4114.7250511049,3301.9936012388507,0.4486,0.4419714285714286,0.10445296312888463,0.2548632215826221,0.0,1,0.0012447748305946576,111.81493416168925,203.18286246651215,0.337518465442544,27.087386030262582,9.05717153019111
2019-03-02,3864.4150390625,3874.607421875,3832.1279296875,3855.318115234375,7578786076,-0.1,3847.17578125,0.9972,3859.583740234375,3721.9134033203127,61.13531208128189,3778.034931003999,3858.847355877191,80.81242487319196,96.07754718174264,-15.265122308550689,199.419274644233,4120.751952608779,3323.074854031847,0.4486,0.4436285714285714,0.1044096297955513,0.22769607549627263,7.91154805285373e-06,0,0.001251766810436303,21.874975982561953,199.419274644233,0.33921894163302013,27.121371162458967,8.437595363890773
2019-03-03,3847.17578125,3875.483642578125,3836.90576171875,3862.26611328125,7253558152,-0.1,3761.55712890625,0.9972,3864.4150390625,3733.8877522786456,58.44142935714502,3783.156475466665,3857.051729011469,73.89525354480384,91.64108845435489,-17.74583490955105,195.63525268517265,4125.158257648991,3342.6172469083003,0.4486,0.4452857142857143,0.10436629646221797,0.1719435024774641,1.7445042330580525e-05,0,-0.004461026478326254,11.78547812530064,195.63525268517262,0.34091941782349633,26.02313361517443,7.71217393860776
2019-03-04,3761.55712890625,3867.3818359375,3733.749755859375,3845.091552734375,9029175788,-0.1,3896.375,0.9972,3847.17578125,3741.904296875,41.145070797026094,3781.5565238695976,3842.360252072204,60.80372820260664,85.47361640400524,-24.669888201398606,191.49716303355493,4124.89862294211,3358.90997080789,0.4486,0.4469428571428571,0.10432296312888464,0.11242521277257263,2.878909968263067e-05,1,-0.022254936403225987,35.84071103960468,191.49716303355495,0.3426198940139724,18.389495499367975,6.343225095379256
2019-03-05,3896.375,3903.916748046875,3745.18310546875,3759.83251953125,10174126415,-0.1,3903.942626953125,0.9972,3761.55712890625,3756.3163492838544,47.39605699051287,3790.0615961755534,3850.670213291865,60.60861711631151,80.50061654646649,-19.891999430154986,186.0543473975419,4128.425044078938,3384.2076544887705,0.4486,0.4486,0.1042796297955513,0.05491292309588797,4.155348612873408e-05,1,0.03584097395669518,41.37630938752174,186.0543473975419,0.3443203702044487,21.261871165944072,6.320244155309278
2019-03-06,3903.942626953125,3919.510498046875,3871.460693359375,3897.0810546875,9175291529,-0.1,3911.484375,0.9972,3896.375,3771.1426350911456,44.838275173522575,3798.4972280850034,3858.865969239751,60.36874115474757,76.47424146812271,-16.105500313375146,179.15163200224538,4129.445899095636,3412.839371086655,0.4486,0.4486,0.11942629646221796,0.003234411670346781,0.002736786380682017,1,0.0019422224383240834,46.56288160079948,179.15163200224538,0.329173703537782,20.114450242842228,7.209615178197781
2019-03-07,3911.484375,3939.373291015625,3894.113037109375,3903.384765625,9584165519,-0.1,3901.131591796875,0.9972,3903.942626953125,3785.9802001953126,47.606399456112015,3806.8666463750033,3866.961108587481,60.09446221247799,73.19828561699377,-13.10382340451578,171.29940393255316,4128.579008060419,3443.3813923302064,0.4486,0.4486,0.13457296312888462,0.0026818324820229384,0.006060009079062021,0,0.0019318286070103034,51.14338545292822,171.29940393255316,0.3140270368711154,21.35623079601185,8.08708984756995
2019-03-08,3901.131591796875,3950.43212890625,3875.228515625,3913.225830078125,10638638944,-0.1,3963.313720703125,0.9972,3911.484375,3802.225659179688,43.85566807658021,3813.8492349247713,3872.2181060043113,58.36887107953999,70.23240270950302,-11.863531629963036,157.32257969963646,4116.870818578961,3487.580499780415,0.4486,0.4486,0.14971962979555128,0.0020134050277221746,0.010018917238449804,1,-0.002646765833782731,52.990048586952284,157.32257969963646,0.2988803702044487,19.67365269915388,8.738965769612987
2019-03-09,3963.313720703125,3987.23779296875,3892.390380859375,3894.552490234375,10796103518,-0.1,3951.599853515625,0.9972,3901.131591796875,3821.020393880208,38.43345704686544,3824.9206783157606,3886.232815957975,61.31213764221411,68.44834969604524,-7.13621205383113,140.30788342830598,4101.63616073682,3540.4046270235963,0.4486,0.4486,0.16486629646221795,0.0013038330275286598,0.014475793762604907,0,0.015939510740166724,63.55755218820486,140.30788342830598,0.28373370353778204,17.24124883122384,10.108305061253585
2019-03-10,3951.599853515625,3966.17431640625,3924.381103515625,3966.17431640625,9713267607,-0.1,3905.227294921875,0.9972,3963.313720703125,3830.5143798828126,65.53668885674182,3834.304320923158,3896.289283274536,61.98496235137827,67.15567222711185,-5.1707098757335785,139.14265438747398,4108.79968865776,3552.2290711078645,0.4486,0.4486,0.18001296312888465,0.0006263411267174716,0.019332481154425235,0,-0.0029555740506511967,65.80706465671116,139.14265438747398,0.26858703687111535,29.39975862113438,11.15809674230396
2019-03-11,3905.227294921875,3966.384765625,3889.239013671875,3953.740234375,10125901903,-0.1,3909.15625,0.9972,3951.599853515625,3838.3151692708334,52.62952745607672,3839.557874552692,3897.6643619895112,58.10648743681895,65.34583526905328,-7.23934783223433,136.43695015949837,4111.18906958983,3565.4412689518367,0.4486,0.4486,0.1951596297955513,0.0,0.02451319161527738,1,-0.01173513521428382,26.865475502287996,136.43695015949837,0.2534403702044487,23.60960601679602,11.34004057688944
2019-03-12,3909.15625,3926.88916015625,3863.55908203125,3903.75830078125,9809887079,-0.1,3906.71728515625,0.9972,3905.227294921875,3845.614103190104,56.781743250102735,3844.713309771011,3899.432344760356,54.71903498934444,63.22047521311152,-8.501440223767084,134.07599953703846,4113.766102264181,3577.462104116027,0.4486,0.4486,0.21030629646221796,0.0,0.029955813917050395,0,0.001006075903247419,25.468681150405537,134.07599953703846,0.23829370353778204,25.472290021996088,11.50775759459555
2019-03-13,3906.71728515625,3926.59765625,3891.904296875,3913.04736328125,9469184841,-0.1,3924.369140625,0.9972,3909.15625,3854.2236572265615,56.90450380616132,3849.306196836584,3900.5531048212624,51.24690798467827,60.82576176742487,-9.5788537827466,129.1808934125161,4112.585444051595,3595.8618704015303,0.4486,0.4486,0.22545296312888466,0.0,0.035607193917764964,1,-0.0006239108103570943,25.181910211660544,129.1808934125161,0.22314703687111534,25.527360407443968,11.553767256339016
2019-03-14,3924.369140625,3946.50439453125,3901.296875,3905.576904296875,10480789570,-0.1,3960.9111328125,0.9972,3906.71728515625,3863.251676432292,58.34225566233732,3854.866414894985,3904.21711032953,49.35069543454483,58.53074850084887,-9.18005306630404,124.0328249263783,4111.317326285049,3615.1860265795353,0.4486,0.4486,0.2405996297955513,0.0,0.04142032735211756,1,0.0045183344942361274,24.818866729985984,124.0328249263783,0.2080003702044487,26.172335890124522,11.873759051704491
2019-03-15,3960.9111328125,3968.54296875,3914.015380859375,3926.663330078125,9394210605,-0.1,4048.725830078125,-0.9818,3924.369140625,3874.213028971354,61.28871343530893,3862.7215791851713,3912.9392676346015,50.21768844943108,56.86813649056531,-6.650448041134233,117.24248816538324,4108.698005302121,3639.728052640588,-0.5409,0.30724285714285715,0.22276296312888463,0.053427978006090206,0.04469207235179792,1,0.009311558336655423,26.25379896375116,117.24248816538324,0.08447989401397252,18.83051942647413,11.18664108047843
2019-03-16,4048.725830078125,4077.036376953125,3961.657470703125,3963.900146484375,9856166973,-0.1,4025.22900390625,-0.9818,3960.9111328125,3888.607861328125,67.32951271771013,3876.499671843908,3933.829508010529,57.32983616662068,56.96047642577639,0.3693597408442883,110.89708901199072,4110.402039352107,3666.813683304144,-0.5409,0.16588571428571428,0.20492629646221794,0.11121920523550205,0.04636356692705204,0,0.02217032756381761,51.32216187451485,110.89708901199073,-0.03904058217650366,11.169004309686429,11.748391002411294
2019-03-17,4025.22900390625,4054.1220703125,4006.4111328125,4047.719482421875,8221625400,-0.1,4032.50732421875,-0.9818,4048.725830078125,3902.0884684244793,66.54645083478007,3887.516659404082,3947.890968917563,60.374309513480966,57.643243043317305,2.731066470163661,101.39459090678488,4104.877650238049,3699.299286610909,-0.5409,0.024528571428571393,0.18708962979555127,0.17174692025224841,0.04697383382604332,1,-0.005803511316403858,59.99572172018345,101.39459090678488,-0.16256105836697987,1.6322893726188175,11.295407216039184
2019-03-18,4032.50732421875,4071.556640625,4009.1171875,4029.968505859375,9646954186,-0.1,4071.190185546875,-0.9605,4025.22900390625,3915.512459309896,79.47031544421148,3898.256708649613,3960.9088697331294,62.65216108351706,58.645026651357256,4.007134432159802,90.13404513437315,4095.780549578642,3735.2443690411496,-0.53025,-0.1153071428571429,0.16960796312888465,0.2283623977604114,0.04691595797117575,1,0.0018081754616785317,61.89006350765883,90.13404513437317,-0.28491510598602754,-9.163495015827904,10.626305426998103
2019-03-19,4071.190185546875,4082.216064453125,4023.8125,4032.69189453125,9344919956,-0.1,4087.476318359375,-0.9605,4032.50732421875,3928.757592773437,74.0417939473382,3911.066595827189,3977.875226012168,66.80863018497939,60.27774735808168,6.5308828268977095,82.24550320387529,4093.248599181188,3764.266586365687,-0.53025,-0.25514285714285717,0.15090666666666666,0.27491808342181245,0.04648996446356082,1,0.009592756619634744,64.48968824806236,82.24550320387529,-0.40604952380952386,-18.89123485570658,10.08186768578129
2019-03-20,4087.476318359375,4089.4619140625,4031.11083984375,4070.7939453125,10175916388,-0.1,4029.326904296875,-0.9605,4071.190185546875,3934.4829915364585,74.64970876282237,3924.1339826814246,3994.736932527123,70.60294984569828,62.34278785560501,8.260161990093266,87.13910069001459,4108.761192916488,3760.204790156429,-0.53025,-0.3949785714285715,0.15116666666666667,0.30372417837271815,0.0460078261170826,0,0.004000337019458676,58.88366367859594,87.13910069001459,-0.5461452380952382,-29.485035324698497,10.672812585008057
2019-03-21,4029.326904296875,4097.35986328125,4005.1513671875,4083.953857421875,10831212662,-0.1,4023.96826171875,0.9879,4087.476318359375,3937.224072265625,63.932955501300974,3931.926050949236,4000.058466645546,68.13241569631009,63.50071342374604,4.631702272564056,88.82652127666653,4114.877114818958,3759.571029712292,0.44395,-0.3956428571428572,0.1839,0.2740373386444471,0.04603289376532226,0,-0.014226238767748978,40.53716267595625,88.82652127666653,-0.5795428571428571,-25.294617180121868,12.529551246551426
2019-03-22,4023.96826171875,4053.90673828125,4021.54248046875,4028.5146484375,9252935969,-0.1,4035.826416015625,0.9662,4029.326904296875,3938.028995768229,64.69699545541381,3938.7439924877194,4003.736896656808,64.9929041690898,63.79915157281479,1.1937525962750044,89.52001761766168,4117.0690310035525,3758.988960532906,0.4331,-0.2565,0.21627166666666664,0.21202054275825802,0.047143515390676245,1,-0.0013299101079166703,24.957663391816393,89.52001761766168,-0.47277166666666665,-16.594779334313642,14.056123706155997
2019-03-23,4035.826416015625,4049.882568359375,4015.964599609375,4022.71337890625,9578850549,-0.1,4022.168212890625,0.9998,4023.96826171875,3940.7526041666665,59.86370700992309,3945.935283119416,4008.673745788934,62.73846266951841,63.58701379215552,-0.8485511226371116,91.2526061721603,4123.257816510987,3758.247391822346,0.4499,-0.11495714285714285,0.24920333333333333,0.15581918839728665,0.04978110769387899,0,0.002946880672416151,25.154292498748397,91.2526061721603,-0.3641604761904762,-6.881760718697873,15.634634025452886
2019-03-24,4022.168212890625,4040.69970703125,4006.19287109375,4035.16357421875,9144851065,-0.1,3963.070556640625,0.9998,4035.826416015625,3941.30732421875,59.54871480445894,3951.582166806172,4010.749817650733,59.1676508445612,62.703141202636665,-3.535490358075471,91.70938051768424,4124.726085254119,3757.888563183382,0.4499,0.026585714285714292,0.24963333333333332,0.1563482205262036,0.0518491709994254,0,-0.003384239488298924,25.55126853665656,91.70938051768425,-0.22304761904761902,1.5831451178728302,14.770217905830627
2019-03-25,3963.070556640625,4038.8408203125,3934.03125,4024.11279296875,10359818883,-0.1,3985.080810546875,0.9998,4022.168212890625,3935.325447591146,57.56630085854838,3952.4331586457606,4003.414546726101,50.981388080340366,60.358790578177405,-9.37740249783704,83.62860360000737,4102.58265479116,3768.068240391131,0.4499,0.16660714285714287,0.25006333333333336,0.2125543930328669,0.053409987928460995,1,-0.014692984758966132,39.866610659721175,83.62860360000737,-0.08345619047619049,9.590956910897436,12.748575841330181
2019-03-26,3985.080810546875,3985.080810546875,3944.753173828125,3969.228759765625,10707678815,-0.1,4087.066162109375,-0.9591,3963.070556640625,3941.147224934896,59.48288952978148,3954.851503231028,4000.593971929297,45.74246869826857,57.435526202195646,-11.69305750392708,80.66060451697761,4102.468433968851,3779.826015900941,-0.52955,0.16670714285714286,0.21784499999999998,0.2435424467067509,0.053111508768789104,1,0.005553838517805099,39.506209964922355,80.66060451697761,-0.051137857142857124,9.916222562396928,9.964768093574316
2019-03-27,4087.066162109375,4087.066162109375,3977.810546875,3984.244873046875,10897131934,-0.1,4069.107177734375,-0.9591,3985.080810546875,3947.9595540364585,68.03956494579406,3964.645181666461,4013.897385803155,49.25220413669376,55.79886178909527,-6.546657652401507,84.11024169841629,4116.180037433291,3779.739070639626,-0.52955,0.16680714285714288,0.1856266666666667,0.2278031926512852,0.05186266515980587,0,0.02559179008179372,39.391299642497366,84.11024169841629,-0.018819523809523814,11.349485429850919,9.142522479880675
2019-03-28,4069.107177734375,4094.902099609375,4040.266357421875,4087.58447265625,9353915899,-0.1,4098.37451171875,-0.9591,4087.066162109375,3955.1178629557294,64.4686676165248,3972.3831073011215,4022.3911999464194,50.00809264529789,54.6407079603358,-4.632615315037903,85.00297913470486,4125.123821225139,3785.11190468632,-0.52955,0.02773571428571429,0.1534083333333333,0.16282603356350994,0.05048724503217558,1,-0.004394101700994043,43.463668017546354,85.00297913470486,-0.12567261904761903,1.788084545392613,7.671658145894074
2019-03-29,4098.37451171875,4113.5009765625,4034.09716796875,4068.2998046875,10918665557,-0.1,4106.66015625,-0.9591,4069.107177734375,3963.362101236979,63.94426750803644,3981.7158039246497,4034.0809402190857,52.36513629443607,54.18559362715585,-1.8204573327197835,86.54129210933642,4136.444685455652,3790.279517018306,-0.52955,-0.10978571428571426,0.12080333333333335,0.1255581420729708,0.04982303902106321,1,0.007192568960710115,51.13126294482108,86.54129210933642,-0.2305890476190476,-7.02016708284657,6.3258830148221925
2019-03-30,4106.66015625,4296.806640625,4053.90966796875,4092.13623046875,9732688060,-0.1,4105.404296875,-0.9591,4098.37451171875,3971.757926432292,57.00749891181027,3990.9709411339354,4045.2469734546103,54.27603232067622,54.20368136585993,0.0723509548162937,87.85238366267069,4147.462693757633,3796.0531591069503,-0.52955,-0.24970714285714285,0.08819833333333334,0.16011824133271946,0.050664078124478096,0,0.0020216904305739546,57.42610007123727,87.85238366267069,-0.3379054761904762,-14.235179674699824,4.787055590629775
2019-03-31,4105.404296875,4113.0234375,4094.100830078125,4105.4560546875,9045122443,-0.1,4158.18310546875,-0.9591,4106.66015625,3979.951944986979,60.24911365225207,3999.447486003643,4054.5019462885166,55.05446028487359,54.37383714966266,0.6806231352109222,88.49064712360693,4156.933239234193,3802.970650739765,-0.52955,-0.3896285714285714,0.05559333333333334,0.22485777162714943,0.05359257339935774,1,-0.0003058103975535168,59.90426562807559,88.49064712360693,-0.4452219047619047,-23.47477608216461,3.0606609621037397
2019-04-01,4158.18310546875,4164.953125,4096.9013671875,4105.3623046875,10157794171,-0.1,4879.8779296875,0.9852,4105.404296875,3989.744213867188,64.3914562889653,4011.205680038096,4070.4528938547055,59.24721381661084,55.348512483052296,3.8987013335585416,91.4685094225847,4172.681232712357,3806.807195022018,0.4426,-0.3906714285714285,0.05539333333333334,0.24105202029205325,0.05633253871086075,1,0.012855934465193793,52.64539054323156,91.4685094225847,-0.44606476190476185,-25.15590221620477,3.2819006640147967
